packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
29635,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833467.8591483,2025-03-24 18:24:27.859148
29636,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833467.8611403,2025-03-24 18:24:27.861140
29637,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-67,,,,1742833467.8665538,2025-03-24 18:24:27.866554
29638,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-88,,,1326865431667,1742833467.8671103,2025-03-24 18:24:27.867110
29639,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-67,,,2263246245721,1742833467.8677256,2025-03-24 18:24:27.867726
29640,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-67,,,,1742833467.8677497,2025-03-24 18:24:27.867750
29641,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-91,,,1326865433120,1742833467.8686368,2025-03-24 18:24:27.868637
29642,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-83,,,,1742833467.8764355,2025-03-24 18:24:27.876436
29643,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-67,,,2263246255520,1742833467.8775394,2025-03-24 18:24:27.877539
29644,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-82,,,,1742833467.8775632,2025-03-24 18:24:27.877563
29645,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ea:2f:38:54:33:03,0x0005,6,64,5320,5,False,False,-84,,,959899720340,1742833467.8783996,2025-03-24 18:24:27.878400
29646,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ea:2f:38:54:33:03,0x0005,6,64,5320,5,False,False,-67,,,2263246257076,1742833467.8791208,2025-03-24 18:24:27.879121
29647,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-64,,,,1742833467.886393,2025-03-24 18:24:27.886393
29648,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-89,,,1326865451804,1742833467.8872495,2025-03-24 18:24:27.887249
29649,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-67,,,2263246265876,1742833467.887878,2025-03-24 18:24:27.887878
29650,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-64,,,,1742833467.887902,2025-03-24 18:24:27.887902
29651,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833467.8895283,2025-03-24 18:24:27.889528
29652,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-82,,,,1742833467.8963022,2025-03-24 18:24:27.896302
29653,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-82,,,959899739125,1742833467.8976583,2025-03-24 18:24:27.897658
29654,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-67,,,2263246275867,1742833467.8977444,2025-03-24 18:24:27.897744
29655,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-83,,,959899740761,1742833467.8990006,2025-03-24 18:24:27.899001
29656,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-81,,,,1742833467.899025,2025-03-24 18:24:27.899025
29657,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-67,,,2263246277497,1742833467.8999372,2025-03-24 18:24:27.899937
29658,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-81,,,,1742833467.8999572,2025-03-24 18:24:27.899957
29659,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-64,,,,1742833467.9065561,2025-03-24 18:24:27.906556
29660,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-68,,,2263246285429,1742833467.9078135,2025-03-24 18:24:27.907814
29661,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-68,,,2263246286155,1742833467.9081504,2025-03-24 18:24:27.908150
29662,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-63,,,,1742833467.9081745,2025-03-24 18:24:27.908175
29663,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-91,,,,1742833467.9082835,2025-03-24 18:24:27.908283
29664,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-82,,,959899751076,1742833467.9094396,2025-03-24 18:24:27.909440
29665,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833467.9108846,2025-03-24 18:24:27.910885
29666,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833467.9124923,2025-03-24 18:24:27.912492
29667,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-81,,,,1742833467.9167693,2025-03-24 18:24:27.916769
29668,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-82,,,959899759202,1742833467.9172955,2025-03-24 18:24:27.917295
29669,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-80,,,,1742833467.9173195,2025-03-24 18:24:27.917320
29670,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-68,,,2263246295948,1742833467.9181654,2025-03-24 18:24:27.918165
29671,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-80,,,,1742833467.91819,2025-03-24 18:24:27.918190
29672,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-63,,,,1742833467.9266608,2025-03-24 18:24:27.926661
29673,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-69,,,2263246305479,1742833467.9279146,2025-03-24 18:24:27.927915
29674,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-62,,,,1742833467.9279387,2025-03-24 18:24:27.927939
29675,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833467.9427319,2025-03-24 18:24:27.942732
29676,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833467.9442837,2025-03-24 18:24:27.944284
29677,84,,fc:40:09:a0:49:6d,82:68:c0:9c:e9:6b,0x0019,24,64,5320,5,False,False,-78,,,,1742833467.9460173,2025-03-24 18:24:27.946017
29678,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833467.9547698,2025-03-24 18:24:27.954770
29679,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-72,,,2263246336054,1742833467.958106,2025-03-24 18:24:27.958106
29680,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-72,,,,1742833467.9581583,2025-03-24 18:24:27.958158
29681,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-71,,,,1742833467.9583266,2025-03-24 18:24:27.958327
29682,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833467.964532,2025-03-24 18:24:27.964532
29683,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833467.9816651,2025-03-24 18:24:27.981665
29684,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833468.005867,2025-03-24 18:24:28.005867
29685,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833468.0071514,2025-03-24 18:24:28.007151
29686,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-91,,,,1742833468.0123467,2025-03-24 18:24:28.012347
29687,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-85,,,959899854654,1742833468.0124297,2025-03-24 18:24:28.012430
29688,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833468.0430775,2025-03-24 18:24:28.043077
29689,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-94,,,1326865612875,1742833468.048366,2025-03-24 18:24:28.048366
29690,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833468.0572572,2025-03-24 18:24:28.057257
29691,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833468.058546,2025-03-24 18:24:28.058546
29692,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-73,,,2263246438454,1742833468.0607777,2025-03-24 18:24:28.060778
29693,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-73,,,,1742833468.0608027,2025-03-24 18:24:28.060803
29694,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833468.0820174,2025-03-24 18:24:28.082017
29695,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-86,,,,1742833468.0899966,2025-03-24 18:24:28.089997
29696,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833468.0994031,2025-03-24 18:24:28.099403
29697,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833468.099942,2025-03-24 18:24:28.099942
29698,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833468.1117127,2025-03-24 18:24:28.111713
29699,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-91,,,,1742833468.113342,2025-03-24 18:24:28.113342
29700,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-81,,,959899955832,1742833468.1137302,2025-03-24 18:24:28.113730
29701,241,ff:ff:ff:ff:ff:ff,1e:bf:61:30:ed:dd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-78,,,,1742833468.118778,2025-03-24 18:24:28.118778
29702,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,1e:bf:61:30:ed:dd,0x0005,6,64,5320,5,False,False,-68,,,2263246497770,1742833468.1197643,2025-03-24 18:24:28.119764
29703,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-78,,,,1742833468.1197853,2025-03-24 18:24:28.119785
29704,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833468.121146,2025-03-24 18:24:28.121146
29705,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833468.136595,2025-03-24 18:24:28.136595
29706,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-80,,,959899979206,1742833468.1380165,2025-03-24 18:24:28.138016
29707,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-68,,,2263246515914,1742833468.138065,2025-03-24 18:24:28.138065
29708,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833468.1380694,2025-03-24 18:24:28.138069
29709,241,ff:ff:ff:ff:ff:ff,1e:bf:61:30:ed:dd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-78,,,,1742833468.1382627,2025-03-24 18:24:28.138263
29710,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-80,,,959899981744,1742833468.1399617,2025-03-24 18:24:28.139962
29711,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-80,,,959899982552,1742833468.1407847,2025-03-24 18:24:28.140785
29712,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-62,,,,1742833468.1408114,2025-03-24 18:24:28.140811
29713,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,24,64,5320,5,False,False,-87,,,,1742833468.1457155,2025-03-24 18:24:28.145715
29714,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-89,,,1326865715295,1742833468.1509547,2025-03-24 18:24:28.150955
29715,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833468.1546466,2025-03-24 18:24:28.154647
29716,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-62,,,,1742833468.1568599,2025-03-24 18:24:28.156860
29717,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-81,,,959899999295,1742833468.1573958,2025-03-24 18:24:28.157396
29718,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-66,,,2263246536013,1742833468.1582406,2025-03-24 18:24:28.158241
29719,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-63,,,,1742833468.1582685,2025-03-24 18:24:28.158268
29720,241,ff:ff:ff:ff:ff:ff,1e:bf:61:30:ed:dd,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-81,,,,1742833468.1586564,2025-03-24 18:24:28.158656
29721,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-88,,,,1742833468.158993,2025-03-24 18:24:28.158993
29722,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,1e:bf:61:30:ed:dd,0x0005,6,64,5320,5,False,False,-66,,,2263246537929,1742833468.1603427,2025-03-24 18:24:28.160343
29723,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-80,,,,1742833468.1603692,2025-03-24 18:24:28.160369
29724,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-80,,,959900002703,1742833468.1606896,2025-03-24 18:24:28.160690
29725,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-80,,,959900003483,1742833468.1614711,2025-03-24 18:24:28.161471
29726,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-62,,,,1742833468.1614916,2025-03-24 18:24:28.161492
29727,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,24,64,5320,5,False,False,-87,,,,1742833468.1617725,2025-03-24 18:24:28.161772
29728,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-66,,,2263246540854,1742833468.1628094,2025-03-24 18:24:28.162809
29729,66,,,08:aa:89:77:22:d1,0x001c,24,64,5320,5,False,False,-87,,,,1742833468.1637554,2025-03-24 18:24:28.163755
29730,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,0e:f3:40:35:85:a2,0x0005,6,64,5320,5,False,False,-67,,,2263246544370,1742833468.166306,2025-03-24 18:24:28.166306
29731,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-91,,,,1742833468.1663184,2025-03-24 18:24:28.166318
29732,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-87,,,,1742833468.1667614,2025-03-24 18:24:28.166761
29733,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-87,,,,1742833468.1672392,2025-03-24 18:24:28.167239
29734,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-87,,,,1742833468.1702514,2025-03-24 18:24:28.170251
29735,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-89,,,,1742833468.1711266,2025-03-24 18:24:28.171127
29736,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-87,,,,1742833468.1746006,2025-03-24 18:24:28.174601
29737,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-60,,,,1742833468.1765614,2025-03-24 18:24:28.176561
29738,66,,,a0:25:d7:1f:9e:55,0x001d,6,64,5320,5,False,False,-60,,,,1742833468.177125,2025-03-24 18:24:28.177125
29739,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-69,,,2263246555766,1742833468.1779945,2025-03-24 18:24:28.177994
29740,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-60,,,,1742833468.1780117,2025-03-24 18:24:28.178012
29741,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-87,,,,1742833468.1782608,2025-03-24 18:24:28.178261
29742,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,24,64,5320,5,False,False,-87,,,,1742833468.1812613,2025-03-24 18:24:28.181261
29743,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-87,,,,1742833468.1838214,2025-03-24 18:24:28.183821
29744,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-87,,,,1742833468.1838427,2025-03-24 18:24:28.183843
29745,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-89,,,,1742833468.1848626,2025-03-24 18:24:28.184863
29746,185,ff:ff:ff:ff:ff:ff,0e:f3:40:35:85:a2,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-92,,,,1742833468.1848884,2025-03-24 18:24:28.184888
29747,173,ff:ff:ff:ff:ff:ff,0e:f3:40:35:85:a2,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-92,,,,1742833468.185164,2025-03-24 18:24:28.185164
29748,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-87,,,,1742833468.1882036,2025-03-24 18:24:28.188204
29749,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,0e:f3:40:35:85:a2,0x0005,6,64,5320,5,False,False,-70,,,2263246566803,1742833468.1888266,2025-03-24 18:24:28.188827
29750,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-91,,,,1742833468.1888525,2025-03-24 18:24:28.188853
29751,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833468.1907036,2025-03-24 18:24:28.190704
29752,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833468.190725,2025-03-24 18:24:28.190725
29753,66,,,08:aa:89:77:22:d1,0x001c,6,64,5320,5,False,False,-86,,,,1742833468.1925476,2025-03-24 18:24:28.192548
29754,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-60,,,,1742833468.1973317,2025-03-24 18:24:28.197332
29755,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-86,,,,1742833468.1973577,2025-03-24 18:24:28.197358
29756,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-71,,,2263246576225,1742833468.1986346,2025-03-24 18:24:28.198635
29757,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833468.1986618,2025-03-24 18:24:28.198662
29758,66,,,a0:25:d7:1f:9e:55,0x001d,6,64,5320,5,False,False,-60,,,,1742833468.1996043,2025-03-24 18:24:28.199604
29759,66,,,a0:25:d7:1f:9e:56,0x001d,6,64,5320,5,False,False,-60,,,,1742833468.1999578,2025-03-24 18:24:28.199958
29760,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-88,,,,1742833468.200863,2025-03-24 18:24:28.200863
29761,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-88,,,,1742833468.2030401,2025-03-24 18:24:28.203040
29762,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-87,,,,1742833468.2030776,2025-03-24 18:24:28.203078
29763,185,ff:ff:ff:ff:ff:ff,0e:f3:40:35:85:a2,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-91,,,,1742833468.2052886,2025-03-24 18:24:28.205289
29764,66,,,08:aa:89:77:22:d1,0x001c,12,64,5320,5,False,False,-89,,,,1742833468.2053132,2025-03-24 18:24:28.205313
29765,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-87,,,,1742833468.2059846,2025-03-24 18:24:28.205985
29766,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-87,,,,1742833468.2107365,2025-03-24 18:24:28.210737
29767,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-87,,,,1742833468.211857,2025-03-24 18:24:28.211857
29768,66,,,08:aa:89:77:22:d1,0x001c,6,64,5320,5,False,False,-87,,,,1742833468.2126718,2025-03-24 18:24:28.212672
29769,66,,,e0:3e:44:6c:2a:75,0x001c,6,64,5320,5,False,False,-89,,,,1742833468.215595,2025-03-24 18:24:28.215595
29770,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-81,,,959900057910,1742833468.2156942,2025-03-24 18:24:28.215694
29771,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833468.2170944,2025-03-24 18:24:28.217094
29772,66,,,a0:25:d7:1f:9e:55,0x001d,6,64,5320,5,False,False,-60,,,,1742833468.2172687,2025-03-24 18:24:28.217269
29773,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833468.2182574,2025-03-24 18:24:28.218257
29774,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-67,,,2263246596639,1742833468.2186537,2025-03-24 18:24:28.218654
29775,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-62,,,,1742833468.2186806,2025-03-24 18:24:28.218681
29776,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-89,,,,1742833468.2222428,2025-03-24 18:24:28.222243
29777,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-89,,,,1742833468.2222645,2025-03-24 18:24:28.222265
29778,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-90,,,,1742833468.2271402,2025-03-24 18:24:28.227140
29779,84,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x0019,12,64,5320,5,False,False,-90,,,,1742833468.2271616,2025-03-24 18:24:28.227162
29780,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-89,,,,1742833468.2284174,2025-03-24 18:24:28.228417
29781,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-90,,,,1742833468.2286308,2025-03-24 18:24:28.228631
29782,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833468.2308269,2025-03-24 18:24:28.230827
29783,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-89,,,,1742833468.230848,2025-03-24 18:24:28.230848
29784,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-88,,,,1742833468.231703,2025-03-24 18:24:28.231703
29785,72,,b8:13:32:c0:0a:24,08:aa:89:77:22:d1,0x001b,24,64,5320,5,False,False,-90,,,,1742833468.2339437,2025-03-24 18:24:28.233944
29786,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-61,,,,1742833468.2371721,2025-03-24 18:24:28.237172
29787,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-69,,,2263246615951,1742833468.2380054,2025-03-24 18:24:28.238005
29788,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-61,,,,1742833468.238032,2025-03-24 18:24:28.238032
